N,P,K,pH,Rain,Temp,Humid,Crop,Fertilizer,Fertilizer_class
130,65,100,6.5,700.0,25.0,73.10585085373688,Sugarcane,DAP,0
140,65,150,6.0,900.0,20.0,47.61973949626869,Sugarcane,MOP,3
49,71,76,6.613072145,85.57925437,19.71098332,17.63879418,ChickPea,12:32:16 NPK,7
110,60,50,7.5,900.0,15.0,76.34055805120651,Wheat,19:19:19 NPK,6
130,80,40,7.5,600.0,20.0,70.76121778897023,Maize,SSP,1
85,45,40,6.5,1300.0,25.0,44.68283735907297,Rice,Urea,2
135,80,65,8.5,1200.0,30.0,53.790135896286486,Sugarcane,MOP,3
145,50,70,6.0,900.0,30.0,46.423225035315134,Cotton,DAP,0
135,65,60,6.0,600.0,25.0,81.36563466055344,Maize,Urea,2
34,65,19,5.94239222,45.40277297,23.43974653,63.22011726,Lentil,Urea,2
145,40,55,7.5,900.0,30.0,52.15662028902304,Cotton,Magnesium Sulphate,5
8,139,199,6.336426667,66.13442813,29.36947679,81.53996362,Grapes,DAP,0
6,128,200,5.838748311,70.31782647,25.96308415,82.57813624,Grapes,Ferrous Sulphate,8
120,60,40,5.5,500.0,20.0,49.97974407923287,Maize,MOP,3
90,45,50,6.5,1000.0,25.0,49.436151102010626,Wheat,19:19:19 NPK,6
135,75,100,6.5,700.0,30.0,54.31733842177198,Sugarcane,Urea,2
120,45,55,6.5,900.0,30.0,52.58429061692027,Cotton,DAP,0
24,23,0,6.715267006425881,819.1890095280302,29.0,58.0,Groundnut,28-28,23
150,60,95,7.0,800.0,20.0,78.04537287610002,Sugarcane,DAP,0
70,40,40,6.0,500.0,15.0,60.28060390271615,Wheat,19:19:19 NPK,6
70,68,55,6.691202286,78.8099639,42.84609252,94.63548176,Papaya,19:19:19 NPK,6
23,30,44,6.12476108,103.0295938,20.93892916,85.42912869,Pomegranate,SSP,1
125,70,60,6.0,500.0,20.0,45.05238556896324,Maize,MOP,3
71,54,16,5.749914421,87.75953857,22.61359953,63.69070564,Maize,Urea,2
31,11,45,6.034612928,107.6435771,24.83954414,86.88738076,Pomegranate,Urea,2
30,30,35,5.5,700.0,25.0,47.3356810894218,Rice,50:26:26 NPK,16
40,40,35,6.0,400.0,25.0,61.97001118377658,Jowar,Urea,2
135,60,45,5.5,600.0,30.0,71.11206768026409,Maize,SSP,1
25,30,30,6.0,800.0,20.0,68.92459714383085,Urad,DAP,0
80,45,60,6.0,1400.0,30.0,60.46179047702724,Rice,50:26:26 NPK,16
125,70,145,7.0,1000.0,35.0,49.73454059772138,Sugarcane,Urea,2
70,55,55,7.5,500.0,15.0,70.4995025441508,Wheat,19:19:19 NPK,6
50,30,35,7.5,500.0,30.0,48.5339736061655,Jowar,Urea,2
10,14,13,6.715267006425881,819.1890095280302,31.0,62.0,Sugarcane,17-17-17,12
65,40,50,7.0,800.0,25.0,45.36860580883933,Jowar,SSP,1
150,75,100,6.5,700.0,30.0,81.36415620653034,Sugarcane,Urea,2
95,50,100,6.5,1000.0,20.0,67.61647371291579,Sugarcane,Urea,2
140,80,125,7.0,900.0,20.0,79.9875846110084,Sugarcane,DAP,0
145,65,100,6.5,700.0,25.0,65.58432884505547,Sugarcane,DAP,0
109,12,48,6.708743843,20.76212031,29.45771748,92.12534736,Muskmelon,Magnesium Sulphate,5
120,45,45,6.5,900.0,20.0,45.933690930875535,Wheat,19:19:19 NPK,6
130,70,145,7.0,1000.0,35.0,29.707079116944676,Sugarcane,Urea,2
145,75,45,7.0,500.0,20.0,60.667021732724514,Maize,MOP,3
100,40,125,6.5,800.0,30.0,76.48502364643144,Grapes,10:10:10 NPK,9
30,30,30,5.5,700.0,25.0,72.45030098778548,Groundnut,Chilated Micronutrient,11
34,60,23,5.659254981,100.0497183,20.12574053,24.96969858,KidneyBeans,Urea,2
120,60,55,7.5,800.0,15.0,67.93221648665244,Wheat,Urea,2
120,40,60,6.0,800.0,15.0,67.14885911170454,Wheat,19:19:19 NPK,6
110,45,60,6.0,900.0,20.0,59.198523704307995,Wheat,19:19:19 NPK,6
39,70,15,6.366355781,47.9271552,20.76774783,63.90164154,Lentil,Urea,2
135,80,85,6.5,700.0,30.0,80.26008797434895,Sugarcane,MOP,3
82,20,54,6.541150335,21.44532907,29.34033587,90.01506395,Muskmelon,Urea,2
126,50,19,6.628722836,78.58494391,24.69457084,81.7358876,Cotton,Urea,2
140,85,145,7.0,1000.0,25.0,60.16189148372388,Sugarcane,Urea,2
50,35,25,6.5,700.0,30.0,82.27069043514113,Tur,Urea,2
11,34,32,6.831706773,97.55155537,29.14305008,49.40983294,Mango,SSP,1
2,123,205,5.739652177,124.9831618,22.36629253,90.78572467,Apple,Ferrous Sulphate,8
77,52,41,6.097294061,167.7230632,23.89069041,83.46409075,Jute,Urea,2
120,50,75,7.5,1000.0,35.0,30.963181426180867,Cotton,13:32:26 NPK,18
30,25,25,6.5,600.0,25.0,81.99932160531307,Jowar,10:26:26 NPK,4
110,75,70,8.5,600.0,25.0,57.855992898936165,Cotton,DAP,0
13,23,6,7.365338111,102.6958703,23.96147583,90.26408017,Orange,10:26:26 NPK,4
135,50,50,7.0,800.0,25.0,52.88038179919599,Cotton,13:32:26 NPK,18
45,40,20,6.5,400.0,25.0,54.79888369556424,Jowar,Urea,2
90,55,105,7.0,1100.0,25.0,54.17369352865994,Sugarcane,Urea,2
50,30,25,7.5,600.0,35.0,23.41155427576591,Moong,SSP,1
99,15,27,6.086922359,127.92461,27.41711238,56.63636248,Coffee,Urea,2
90,55,60,7.0,500.0,15.0,77.29520146496588,Wheat,19:19:19 NPK,6
33,15,7,7.651225301,109.7571416,15.83388699,91.68293851,Orange,DAP,0
100,50,45,7.0,500.0,15.0,52.25893416642986,Wheat,19:19:19 NPK,6
150,80,45,7.5,500.0,30.0,73.19414017446883,Maize,Urea,2
32,71,85,6.403982316,92.06630306,20.62767492,14.44008871,ChickPea,12:32:16 NPK,7
80,55,55,7.5,600.0,30.0,43.718068925461175,Wheat,19:19:19 NPK,6
50,30,25,6.5,300.0,30.0,42.81428966977012,Tur,SSP,1
130,80,125,7.0,900.0,20.0,51.51880635506052,Sugarcane,DAP,0
44,55,25,7.42160832,71.16331975,29.6321052,65.91359954,Blackgram,SSP,1
33,143,204,5.814434775,122.5391946,21.1316077,91.95769858,Apple,Urea,2
50,40,25,6.5,700.0,35.0,34.44188989922179,Tur,SSP,1
60,59,22,7.191522601,74.22238583,31.86847286,66.74217464,Blackgram,SSP,1
70,38,35,7.014063944,164.2697011,24.39736241,79.26861738,Jute,Urea,2
80,50,135,7.5,800.0,25.0,43.23530230452317,Grapes,10:10:10 NPK,9
55,30,35,7.5,500.0,30.0,57.816405340471704,Jowar,Urea,2
110,14,51,6.085444691,21.26034986,27.02415146,91.66737633,Muskmelon,Magnesium Sulphate,5
135,65,135,7.0,1100.0,35.0,53.9895380862575,Sugarcane,MOP,3
110,50,60,6.0,800.0,25.0,60.46810952480661,Wheat,19:19:19 NPK,6
120,75,65,8.0,1000.0,30.0,57.02266305600418,Sugarcane,MOP,3
52,63,19,6.928898659,67.53021213,29.58949031,68.32176769,Blackgram,SSP,1
120,80,45,7.0,700.0,25.0,59.5737899512251,Wheat,19:19:19 NPK,6
45,20,25,7.0,800.0,25.0,69.24222218216431,Jowar,10:26:26 NPK,4
140,60,125,6.5,1000.0,35.0,37.082204420256495,Sugarcane,DAP,0
20,50,20,6.0,800.0,30.0,65.1518475149724,Groundnut,SSP,1
60,50,80,5.5,900.0,20.0,49.754554385804035,Ginger,DAP,0
35,69,23,5.578410206,75.45328039,16.78791503,24.96881755,KidneyBeans,DAP,0
100,50,120,6.5,800.0,30.0,82.1213778046067,Grapes,Ferrous Sulphate,8
55,25,35,7.5,600.0,35.0,43.9040447171678,Jowar,SSP,1
125,75,140,6.5,900.0,30.0,61.94314452464387,Sugarcane,DAP,0
85,45,125,6.5,800.0,25.0,70.08463570292746,Grapes,Ferrous Sulphate,8
100,60,55,6.5,900.0,30.0,56.64756799000895,Cotton,DAP,0
50,35,30,6.5,300.0,25.0,67.0232157856308,Soybean,20:20:20 NPK,15
40,45,80,6.0,900.0,20.0,59.740700946478825,Ginger,Urea,2
22,23,44,6.143874691,107.3416913,20.13037175,89.31505137,Pomegranate,Urea,2
35,60,30,7.0,800.0,35.0,31.202823667989456,Tur,SSP,1
65,40,60,6.0,800.0,25.0,61.69621160048369,Jowar,Urea,2
40,25,40,6.0,500.0,30.0,73.05676065046691,Jowar,10:26:26 NPK,4
2,78,23,7.320514721,45.42616802,21.31852148,66.43934593,Lentil,Chilated Micronutrient,11
100,70,50,7.0,700.0,25.0,75.43835029984866,Wheat,19:19:19 NPK,6
150,80,140,6.5,900.0,20.0,62.34571994847845,Sugarcane,Urea,2
105,30,50,6.0,700.0,35.0,33.007760264234115,Cotton,DAP,0
14,48,21,6.991242362,53.43228915,29.24598976,84.80084105,MungBean,Chilated Micronutrient,11
65,50,60,6.0,800.0,25.0,54.4383753770187,Jowar,SSP,1
82,13,52,6.442810053,26.51924782,27.11535046,94.86907886,Muskmelon,Urea,2
105,75,45,7.0,500.0,15.0,58.65902823936891,Wheat,Urea,2
135,75,135,6.5,1300.0,35.0,55.84579794202,Sugarcane,MOP,3
50,40,40,6.0,500.0,30.0,77.81270249220037,Jowar,10:26:26 NPK,4
60,58,51,6.840802254,165.7412972,42.07213781,92.92203105,Papaya,Urea,2
24,6,32,6.387067562,172.4813641,28.11321494,90.01734526,Coconut,SSP,1
55,55,45,6.0,1000.0,25.0,42.76297356207246,Turmeric,Urea,2
90,60,110,7.5,1200.0,30.0,52.72838998744189,Sugarcane,Urea,2
130,80,135,6.5,900.0,30.0,68.3251916031238,Sugarcane,Urea,2
145,55,75,6.5,1000.0,35.0,50.71785760222435,Cotton,DAP,0
30,35,20,6.0,800.0,30.0,73.3726540953623,Groundnut,Chilated Micronutrient,11
35,40,20,6.0,600.0,25.0,59.71384078774883,Tur,Urea,2
140,60,40,5.5,500.0,20.0,48.93724068904221,Maize,MOP,3
120,65,70,7.0,1000.0,30.0,58.5532010291686,Sugarcane,DAP,0
120,80,150,6.0,900.0,30.0,60.472600972312385,Sugarcane,MOP,3
110,40,45,6.5,1000.0,25.0,67.326054822093,Wheat,19:19:19 NPK,6
7,30,9,6.715267006425881,819.1890095280302,34.0,65.0,Cotton,14-35-14,17
100,60,40,6.0,800.0,25.0,59.60837318866983,Cotton,12:32:16 NPK,7
125,65,130,7.0,900.0,20.0,54.8630439567728,Sugarcane,DAP,0
60,40,35,7.0,900.0,35.0,52.82973105308827,Jowar,SSP,1
135,80,40,7.5,600.0,20.0,53.70947420553425,Maize,SSP,1
135,60,65,6.5,1200.0,25.0,45.917201928589556,Sugarcane,DAP,0
100,45,60,6.0,800.0,15.0,80.87827880708501,Wheat,Urea,2
25,45,30,6.5,800.0,25.0,56.87505159903159,Groundnut,SSP,1
38,15,27,6.777788126,92.26439205,33.7462686,48.50387598,Mango,Urea,2
36,56,20,7.437078236,31.87416982,25.4123765,49.66474269,MothBeans,Urea,2
85,45,45,6.5,1100.0,30.0,66.15782941140935,Rice,Urea,2
125,70,135,7.5,1500.0,25.0,69.60978513974146,Sugarcane,MOP,3
27,13,6,7.335158382,111.2266885,13.36050601,91.35608208,Orange,Urea,2
105,75,60,8.0,600.0,25.0,46.96514904869145,Cotton,12:32:16 NPK,7
73,45,21,6.636803223,96.59195302,24.60532218,73.58868502,Maize,Urea,2
31,68,45,6.938313356,196.2408242,42.92325255,90.07600528,Papaya,19:19:19 NPK,6
94,50,37,6.94801983,209.5869708,25.66585205,80.66385045,Rice,Urea,2
113,21,33,7.277422738,176.9020924,26.02241444,55.83288958,Coffee,10:26:26 NPK,4
40,20,20,6.5,400.0,25.0,55.43409045724563,Moong,MOP,3
39,9,15,7.992041984,116.7555937,25.35467646,91.81183218,Orange,10:26:26 NPK,4
50,40,25,7.5,600.0,30.0,64.00381090626654,Jowar,SSP,1
22,68,16,7.74672376,37.46160727,27.70496805,63.20915034,Lentil,Chilated Micronutrient,11
21,9,40,5.956401828,105.6209954,24.51147697,90.64498715,Pomegranate,10:26:26 NPK,4
8,60,18,3.808429173,53.1205277,31.21629982,46.01868196,MothBeans,SSP,1
31,40,22,6.365513634,53.35486977,29.40889385,86.16063492,MungBean,SSP,1
109,23,25,7.00733163,194.8773479,25.11711046,68.48030408,Coffee,Urea,2
65,60,60,6.0,500.0,15.0,50.29574575325314,Wheat,19:19:19 NPK,6
105,60,65,7.5,800.0,25.0,77.19543730851738,Cotton,Magnesium Sulphate,5
100,55,110,7.0,1400.0,30.0,52.76148316728069,Sugarcane,MOP,3
120,45,45,6.5,600.0,20.0,75.5955478696178,Wheat,Urea,2
117,76,47,6.119216009,93.10247183,25.56202173,77.38229006,Banana,19:19:19 NPK,6
150,80,145,7.0,1100.0,35.0,22.18491236323115,Sugarcane,MOP,3
12,34,28,6.13526938,98.81596545,33.36140093,45.02236377,Mango,SSP,1
60,60,50,7.5,800.0,15.0,80.88390915859738,Wheat,Urea,2
140,80,50,7.5,600.0,25.0,56.420424124713485,Maize,MOP,3
130,75,80,7.0,800.0,25.0,46.10404421657546,Sugarcane,MOP,3
2,72,18,7.836719564,50.89110726,26.57597546,60.97876599,Lentil,Chilated Micronutrient,11
12,31,26,5.395275719,100.2160615,35.7877738,51.94190321,Mango,SSP,1
135,75,145,7.0,1000.0,25.0,66.61821678088599,Sugarcane,MOP,3
30,30,30,6.0,700.0,25.0,81.67772620546705,Urad,DAP,0
119,5,55,6.168757984,26.83924845,29.68846716,94.30111601,Muskmelon,12:32:16 NPK,7
79,43,39,7.062779015,210.8142087,21.66628296,80.70960551,Rice,19:19:19 NPK,6
105,60,45,7.0,800.0,20.0,50.80284099007329,Wheat,19:19:19 NPK,6
35,63,76,7.714153038,90.82097601,17.81564548,17.60756635,ChickPea,DAP,0
33,47,46,6.839443833,209.4083305,29.20300896,93.96834049,Papaya,Urea,2
14,139,197,6.056529526,121.6961761,21.72484506,92.83975602,Apple,Urea,2
70,55,50,7.5,600.0,30.0,81.25867265978682,Wheat,19:19:19 NPK,6
125,75,120,6.5,1000.0,35.0,25.1772502657021,Sugarcane,DAP,0
120,70,130,7.5,1200.0,30.0,72.07254917513738,Sugarcane,MOP,3
135,70,80,7.0,800.0,30.0,63.742097778951354,Sugarcane,DAP,0
87,28,35,6.759211911,152.0616227,26.5602777,57.1621814,Coffee,SSP,1
24,130,195,6.112305667,67.12534492,29.99677232,81.54156612,Grapes,Magnesium Sulphate,5
65,45,60,6.0,500.0,15.0,68.86519675130018,Wheat,Urea,2
120,55,50,6.0,800.0,40.0,48.12998713557687,Rice,Urea,2
30,60,40,6.0,700.0,25.0,50.61804360793265,Groundnut,Chilated Micronutrient,11
125,65,125,6.5,1000.0,25.0,65.10085089132181,Sugarcane,Urea,2
140,80,85,6.5,700.0,30.0,50.03295335902244,Sugarcane,MOP,3
145,60,75,6.5,1000.0,35.0,44.84891450605469,Sugarcane,MOP,3
91,35,38,6.13428721,183.6793207,24.8972823,80.52586088,Rice,Urea,2
50,35,20,6.5,500.0,30.0,64.03188930538242,Jowar,SSP,1
40,22,6,6.488221135,115.9787989,24.53610067,91.90997228,Orange,MOP,3
55,25,25,6.5,500.0,30.0,54.23069163644466,Jowar,10:26:26 NPK,4
115,50,50,5.5,700.0,35.0,31.009797084435192,Rice,Urea,2
90,59,35,7.098227926,175.1742112,24.25133493,89.86454053,Jute,Urea,2
80,40,40,6.0,500.0,15.0,78.60512622887856,Wheat,19:19:19 NPK,6
100,30,55,7.0,900.0,35.0,48.31921725261074,Cotton,Magnesium Sulphate,5
40,143,201,6.476757723,66.70016285,24.97256132,82.72828653,Grapes,Ferrous Sulphate,8
50,55,80,6.5,900.0,20.0,79.77610165913366,Ginger,Ammonium Sulphate,14
26,54,17,6.27258822,49.4897245,28.5474135,88.9570454,MungBean,Chilated Micronutrient,11
100,55,45,7.0,500.0,15.0,60.587303996032674,Wheat,19:19:19 NPK,6
50,30,40,6.0,400.0,25.0,56.574773206173816,Jowar,SSP,1
14,131,198,5.562790949,67.92204319,33.4641162,83.86742974,Grapes,Magnesium Sulphate,5
22,78,76,8.621662982,76.32470713,17.84851658,19.09172907,ChickPea,DAP,0
29,21,45,6.749260456,105.2240743,23.40981539,93.13277,Pomegranate,10:26:26 NPK,4
30,30,20,6.0,700.0,25.0,45.81451537100916,Urad,Urea,2
99,39,18,6.11275104,87.85092352,19.20129357,68.30578978,Maize,Urea,2
120,65,60,6.0,900.0,30.0,66.69216715166151,Cotton,DAP,0
38,0,0,6.715267006425881,819.1890095280302,33.0,64.0,Pulses,Urea,2
100,50,60,6.0,800.0,25.0,47.55355264565681,Wheat,19:19:19 NPK,6
135,65,55,6.0,600.0,30.0,51.76086626608461,Maize,Urea,2
150,75,80,8.0,1200.0,20.0,44.25436136813614,Sugarcane,DAP,0
145,60,80,6.5,1200.0,20.0,65.55252674034026,Sugarcane,MOP,3
150,80,65,8.5,1200.0,30.0,64.49763926668422,Sugarcane,MOP,3
110,60,50,7.5,1100.0,30.0,48.84722796748733,Rice,50:26:26 NPK,16
100,50,110,6.5,1000.0,30.0,51.18490197442445,Sugarcane,DAP,0
36,67,77,7.152811172,79.26357665,18.36952567,19.56381041,ChickPea,DAP,0
50,25,20,6.0,400.0,25.0,61.49205129671127,Tur,SSP,1
68,57,43,5.706943251,182.9043504,26.08867875,80.37979919,Rice,Urea,2
95,21,47,6.431970877,20.66127836,27.93114233,93.56161439,Muskmelon,Magnesium Sulphate,5
40,50,70,6.5,900.0,30.0,58.1147256800781,Ginger,Urea,2
8,30,9,6.715267006425881,819.1890095280302,30.0,60.0,Oil seeds,14-35-14,17
17,134,204,6.499604931,73.88467027,39.04071989,80.18393287,Grapes,DAP,0
125,55,75,6.5,1000.0,35.0,44.24623504183593,Cotton,DAP,0
120,60,65,6.5,1000.0,35.0,31.177969100930504,Cotton,12:32:16 NPK,7
29,36,25,7.130278657,48.56690235,28.28511547,88.4393979,MungBean,SSP,1
100,58,41,6.658769991,160.6217342,23.17403323,87.88255345,Jute,Urea,2
120,70,50,7.0,700.0,25.0,47.85563052863428,Wheat,19:19:19 NPK,6
85,55,60,6.0,1200.0,35.0,25.26293728710248,Rice,50:26:26 NPK,16
105,60,50,7.0,800.0,25.0,80.25388677193592,Cotton,Magnesium Sulphate,5
130,60,95,7.0,800.0,20.0,43.237779058675216,Sugarcane,DAP,0
150,55,70,7.0,900.0,30.0,50.55432454978137,Cotton,Magnesium Sulphate,5
20,40,25,6.5,900.0,35.0,51.0483706677348,Groundnut,Chilated Micronutrient,11
30,55,25,6.5,700.0,30.0,76.66647730062475,Tur,SSP,1
104,23,47,6.770434148,42.91292205,26.98212846,86.70068316,Watermelon,Magnesium Sulphate,5
36,0,0,6.715267006425881,819.1890095280302,28.0,54.0,Paddy,Urea,2
72,41,36,6.187746776,176.8604109,24.09874353,80.57226761,Jute,Urea,2
25,45,25,6.5,900.0,30.0,76.21137448859415,Groundnut,Chilated Micronutrient,11
29,25,14,7.781988584,113.3302105,30.49183837,90.4582865,Orange,MOP,3
22,16,27,6.006784979,188.9252083,29.1797902,90.27214288,Coconut,Urea,2
12,71,19,7.142611056,42.19740397,24.91079638,60.71367427,Lentil,SSP,1
40,25,40,6.5,600.0,30.0,65.52886383282139,Jowar,10:26:26 NPK,4
3,134,199,5.81717753,71.06611222,20.28370163,81.32235739,Grapes,Urea,2
125,50,60,7.0,1000.0,35.0,46.69913205002531,Cotton,DAP,0
100,55,60,7.0,500.0,15.0,68.41982566932037,Wheat,19:19:19 NPK,6
135,70,145,6.5,1000.0,20.0,46.666509597390906,Sugarcane,DAP,0
125,55,65,7.5,800.0,25.0,43.829207990928126,Cotton,DAP,0
98,29,30,6.217974349,199.4735636,25.64004392,61.03273481,Coffee,SSP,1
120,75,135,6.5,1300.0,35.0,25.386950185272468,Sugarcane,MOP,3
65,35,25,7.0,500.0,30.0,74.4104857103479,Urad,Urea,2
85,60,50,7.5,800.0,15.0,63.182935741056305,Wheat,Urea,2
91,53,40,5.386167788,264.6148697,26.52723513,81.41753846,Rice,Urea,2
105,80,40,6.5,800.0,15.0,78.91845176938293,Wheat,Urea,2
120,50,50,7.0,700.0,25.0,42.12378917374366,Wheat,Urea,2
29,25,35,5.542873799,160.7306991,28.3575072,91.64509299,Coconut,Urea,2
100,55,45,7.0,800.0,20.0,80.07722753457476,Wheat,19:19:19 NPK,6
135,60,80,6.5,700.0,20.0,60.75697059890769,Sugarcane,DAP,0
35,55,30,7.0,800.0,35.0,22.70157991670831,Tur,MOP,3
125,75,40,7.0,600.0,25.0,53.32517882767327,Maize,Urea,2
115,45,60,6.0,900.0,20.0,56.459816767708595,Wheat,19:19:19 NPK,6
50,40,80,6.5,900.0,20.0,59.060784312402305,Ginger,Ammonium Sulphate,14
22,20,0,6.715267006425881,819.1890095280302,32.0,62.0,Tobacco,28-28,23
80,50,105,6.5,1300.0,25.0,56.73809533404585,Sugarcane,MOP,3
125,80,145,7.0,1100.0,35.0,25.4600679107562,Sugarcane,MOP,3
30,55,30,7.0,800.0,35.0,51.62280008134677,Tur,MOP,3
21,72,17,7.580527339,61.71111448,31.52104732,66.55723677,Blackgram,Chilated Micronutrient,11
89,45,36,6.442475375,185.4974732,21.32504158,80.47476396,Rice,19:19:19 NPK,6
56,58,49,6.69215564,172.4788062,37.13165026,94.60761797,Papaya,Urea,2
120,70,55,7.5,600.0,20.0,55.093202083990924,Wheat,Urea,2
98,47,37,7.375482851,224.0581164,23.48381344,81.33265073,Rice,Urea,2
20,40,35,6.5,600.0,30.0,74.27450575319874,Groundnut,SSP,1
75,35,30,6.5,600.0,30.0,46.39666615059906,Moong,Urea,2
40,20,25,5.5,400.0,20.0,76.78163289965343,Tur,MOP,3
120,55,55,7.5,800.0,15.0,47.29837558577214,Wheat,Urea,2
115,40,50,7.0,800.0,15.0,73.21212886228872,Wheat,19:19:19 NPK,6
130,80,135,6.5,1000.0,20.0,43.55315810655872,Sugarcane,Urea,2
30,35,25,6.5,800.0,30.0,69.47079954540445,Urad,Urea,2
110,60,50,7.0,900.0,20.0,69.28259694577058,Wheat,19:19:19 NPK,6
120,50,50,6.5,700.0,15.0,67.32270889501456,Wheat,19:19:19 NPK,6
100,55,45,7.0,1000.0,25.0,61.35779354025725,Rice,50:26:26 NPK,16
105,50,75,7.5,1000.0,35.0,24.121766894260404,Cotton,13:32:26 NPK,18
100,70,75,8.0,600.0,20.0,48.32695871342245,Cotton,DAP,0
30,50,20,6.0,600.0,25.0,65.4712783193447,Tur,SSP,1
17,67,18,5.611510977,129.2028653,31.2192752,56.46868874,PigeonPeas,SSP,1
130,90,150,6.0,900.0,30.0,50.36140589699138,Sugarcane,Urea,2
102,24,54,6.698468621,22.81863447,27.72338349,90.93897939,Muskmelon,12:32:16 NPK,7
125,60,100,6.5,700.0,30.0,74.76072591808588,Sugarcane,Urea,2
4,59,19,7.621494566,40.8106299,26.25070298,67.62779652,Lentil,Chilated Micronutrient,11
140,75,150,6.0,900.0,20.0,57.23392282437254,Sugarcane,Urea,2
25,10,5,6.0,600.0,25.0,73.10824834033617,Moong,MOP,3
27,138,201,5.952367662,105.4004751,23.66682067,93.90191078,Apple,Ferrous Sulphate,8
50,60,80,6.0,900.0,20.0,61.69852858036627,Ginger,Urea,2
105,60,50,7.5,900.0,15.0,51.31813689247345,Wheat,19:19:19 NPK,6
45,55,75,5.5,1000.0,35.0,52.82097288078766,Ginger,Urea,2
150,65,80,7.0,1100.0,20.0,78.89829808394579,Sugarcane,MOP,3
60,30,20,6.0,600.0,25.0,72.62889312740333,Tur,Urea,2
30,50,30,7.0,800.0,25.0,51.11896989051324,Groundnut,Chilated Micronutrient,11
4,36,22,7.012740397,43.80041104,27.60887393,86.13316408,MungBean,SSP,1
40,126,201,6.116982944,71.18289431,11.36300891,80.03100049,Grapes,DAP,0
110,55,55,7.5,1300.0,25.0,50.32056380730385,Rice,Urea,2
60,60,45,7.0,800.0,25.0,79.90660302402858,Jowar,SSP,1
80,30,20,6.0,500.0,25.0,72.13047436078936,Moong,MOP,3
19,65,25,5.625096446,144.7902323,18.09551014,18.29318436,KidneyBeans,SSP,1
110,60,40,6.0,500.0,15.0,70.30518457458894,Wheat,19:19:19 NPK,6
120,90,145,6.0,900.0,20.0,65.2148068593252,Sugarcane,Urea,2
55,50,70,6.5,900.0,30.0,68.55542084333824,Ginger,Urea,2
120,55,55,6.0,800.0,40.0,68.79480283546157,Rice,Urea,2
115,45,45,6.5,1100.0,30.0,67.2284064627197,Rice,Urea,2
55,20,30,7.0,500.0,30.0,48.022008357920356,Jowar,SSP,1
150,65,90,6.5,700.0,20.0,73.62885375681867,Sugarcane,Urea,2
75,40,25,7.0,700.0,35.0,47.76355429088063,Moong,SSP,1
22,21,0,6.715267006425881,819.1890095280302,30.0,60.0,Maize,28-28,23
110,60,50,6.5,900.0,40.0,46.962826992066674,Rice,50:26:26 NPK,16
31,58,15,6.167855382,45.36521251,28.31886863,60.19461399,Lentil,SSP,1
125,60,75,6.5,1000.0,35.0,56.98149724366358,Sugarcane,MOP,3
13,30,37,6.277148771,106.8685636,20.86474944,91.61793636,Pomegranate,SSP,1
120,55,50,7.5,1500.0,35.0,25.401479905803953,Rice,Urea,2
45,30,25,6.5,300.0,30.0,67.56338058098652,Tur,SSP,1
129,60,22,5.947448589,71.94608134,24.58453146,79.12404171,Cotton,Urea,2
26,80,18,5.581021521,104.7783947,19.32509638,23.3334788,KidneyBeans,Urea,2
105,45,45,6.5,900.0,20.0,57.979152832674465,Wheat,19:19:19 NPK,6
85,40,50,7.0,1400.0,30.0,58.849445466927776,Rice,Urea,2
16,51,21,3.532008668,32.81296548,31.01963639,49.9767522,MothBeans,SSP,1
110,60,70,8.0,500.0,10.0,66.07714849089308,Cotton,12:32:16 NPK,7
140,80,140,6.5,900.0,20.0,53.655406326487075,Sugarcane,Urea,2
125,80,30,7.5,500.0,20.0,55.29858314854903,Maize,SSP,1
120,75,80,8.5,500.0,25.0,45.64222801276541,Cotton,DAP,0
0,17,30,6.279133738,97.79072474,35.47478322,47.97230503,Mango,SSP,1
120,20,45,6.114128685,54.22722466,25.66576039,88.6984228,Watermelon,Magnesium Sulphate,5
25,50,30,7.0,800.0,25.0,67.41754180231864,Groundnut,Chilated Micronutrient,11
145,80,140,6.5,900.0,20.0,70.26813767123375,Sugarcane,Urea,2
130,60,65,6.5,1200.0,25.0,54.4182437929011,Sugarcane,DAP,0
25,35,40,7.5,800.0,30.0,57.96039857506781,Jowar,SSP,1
85,60,100,7.5,1200.0,20.0,67.49690908664809,Sugarcane,MOP,3
30,35,20,6.0,500.0,25.0,49.59171803704374,Groundnut,SSP,1
35,40,30,7.0,800.0,35.0,59.18102124245499,Tur,MOP,3
140,60,60,6.0,1000.0,35.0,45.646538352385775,Cotton,13:32:26 NPK,18
90,46,42,7.50283396,250.0832336,23.97898217,81.45061596,Rice,Urea,2
54,66,52,6.867554147,104.4218596,36.56769731,93.79503425,Papaya,Urea,2
115,40,60,6.0,800.0,15.0,53.84433113478826,Wheat,19:19:19 NPK,6
130,70,130,7.0,900.0,30.0,81.90654858771614,Sugarcane,Urea,2
30,45,20,6.5,600.0,30.0,46.74216423085299,Groundnut,Chilated Micronutrient,11
120,60,65,6.5,1200.0,25.0,50.698238688803116,Sugarcane,DAP,0
56,65,45,6.751298936,218.0908814,38.2016825,93.97379963,Papaya,Urea,2
30,60,30,7.0,800.0,35.0,27.24264304073491,Tur,SSP,1
120,40,40,6.0,500.0,15.0,70.57969751324246,Wheat,Urea,2
45,20,40,6.0,600.0,35.0,25.95660050217601,Jowar,Urea,2
30,50,30,7.0,800.0,35.0,36.132786956357506,Tur,Urea,2
